page_number,is_bold,is_italic,is_underline,is_all_caps,word_count,norm_font_size,font,font_size,x0,y0,x1,y1,space_above,space_below,space_left,space_right,text
9,0,0,0,0,3,6,/GGAXSG+CMTI12,11.96,64.51,579.35,213.95,591.31,579.35,250.58,64.51,381.32,3.3. Network architecture
9,0,0,0,0,14,6,/NAUQMW+CMR12,11.96,82.07,561.92,578.21,573.87,561.92,268.02,82.07,17.06,Figure 2 presents the network architecture of a VANET. It includes a key distribu-
9,0,0,0,0,27,6,/NJVWMM+CMMI12,11.96,64.51,533.02,576.78,559.43,533.02,282.46,64.51,18.5,"tion centre (KDC ), trace managers (TMs), vehicles ( V V  RSU RSU  KDC  is a trusted authority in the network. It is responsible for the regis-"
9,0,0,0,0,194,6,/NAUQMW+CMR12,11.96,64.51,330.78,626.41,530.53,330.78,311.36,64.51,-31.13,"tration of vehicle owner/driver, vehicles and RSUs, generation and distribution of session keys to vehicles and RSUs ( P new session key on the following events: a vehicle is newly registered, on the expiry of a public key, a vehicle is revoked, or the current session key is expired. TMs are distributed throughout VANET [29]. In practice, TM is the law authority [30]. The role of TMs is to trace malicious activities and update vehicles with the revocation list. The malicious activities during P  P1 and 2 are reported to a TM by vehicles. Upon receiving complaints from vehicles, TM communicates with KDC to report the malicious vehicle. Depending on the decision, KDC updates TMs with the revocation list such that vehicles can be notiﬁed to update the revocation list. Vehicles are equipped with an on-board unit (OBU) and a smart card reader. OBUs, RSUs and TMs contain a tamper-resistant hardware security module [31], where long-term secrets of the vehicle are stored. Every vehicle has a unique identity, such as a chassis number. Vehicles can be operated manually or drive autonomously. Every RSU possesses a unique serial number. RSUs assist vehicles by providing LBSIs."
9,0,0,0,0,14,6,/NAUQMW+CMR12,11.96,82.07,316.34,590.17,328.29,316.34,513.6,82.07,5.11,"Vehicle driver/owner knows the password of the vehicle and holds a smart card, which"
9,0,0,0,0,54,6,/NAUQMW+CMR12,11.96,64.51,258.55,608.47,313.85,258.55,528.04,64.51,-13.2,"stores the registration credentials. For simplicity, we consider a driver and an owner are the same. V2I and V2V interactions can be carried out using dedicated short-range communication (DSRC) [32]. RSUs and KDC can communicate using a high bandwidth wired channel (e.g. optic link). Similarly, KDC and TMs can communicate using an optic link."
9,0,0,0,0,11,6,/NAUQMW+CMR12,11.96,82.07,244.11,584.19,256.06,244.11,585.83,82.07,11.09,"We use the following assumptions about entities, communication channel and mobility"
9,0,0,0,0,32,6,/NAUQMW+CMR12,11.96,93.78,173.37,601.87,214.22,173.37,627.67,93.78,-6.6,"B1. Entity assumptions: Being a trusted authority, KDC  cannot be compromised. But vehicles and RSUs are susceptible to compromise. Nevertheless, long-term secrets are stored in the vehicles and RSUs cannot be disclosed."
9,0,0,0,0,12,6,/GGAXSG+CMTI12,11.96,93.78,148.96,428.52,160.92,148.96,680.97,93.78,166.75,B2. Channel assumptions: The wireless channel between vehicles and RSUs and the
9,0,0,0,0,27,6,/NAUQMW+CMR12,11.96,93.78,105.63,589.92,146.47,105.63,695.42,93.78,5.36,wired channel between RSUs and KDC  in V2I communication are susceptible to compromise. The wireless channel between two vehicles in V2V communication is also susceptible to compromise.
9,0,0,0,0,21,6,/NAUQMW+CMR12,11.96,0.0,-11.96,358.66,0.0,-11.96,841.89,0.0,236.62,1 to 3) and RSUs ( 1 and 2). The 1 in Figure 2) and revocation of vehicles. KDC generates a
10,0,0,0,0,4,9,/SUOVAD+CMR10,9.96,228.6,561.52,383.03,571.49,561.52,270.4,228.6,212.25,Figure 2: Network architecture.
10,0,0,0,0,14,6,/GGAXSG+CMTI12,11.96,93.78,524.06,458.41,536.02,524.06,305.87,93.78,136.87,B3. Mobility assumptions: There exist some vehicles in the region that is not covered
10,0,0,0,0,6,6,/NJVWMM+CMMI12,11.96,93.78,509.62,246.97,521.57,509.62,320.32,93.78,348.31,"by RSUs. For instance, V  V"
10,0,0,0,0,13,6,/NAUQMW+CMR12,11.96,93.78,495.17,566.01,507.13,495.17,334.76,93.78,29.27,"the region. Some vehicles may cross the boundary between two RSUs. For example,"
10,0,0,0,1,1,6,/NJVWMM+CMMI12,11.96,93.78,480.73,131.33,492.68,480.73,349.21,93.78,463.95,RSUV
10,0,0,0,0,3,6,/GGAXSG+CMTI12,11.96,64.51,438.88,237.86,450.84,438.88,391.05,64.51,357.41,3.4. Adversarial capabilities
10,0,0,0,0,12,6,/NAUQMW+CMR12,11.96,82.07,421.45,550.25,433.4,421.45,408.49,82.07,45.03,An adversary is a probabilistic polynomial-time algorithm ( A) with complete control
10,0,0,0,0,88,6,/NAUQMW+CMR12,11.96,64.51,320.33,614.45,418.96,320.33,422.93,64.51,-19.18,"over messages. Precisely, it can eavesdrop, inject, delete, spoof and replay messages. The adversary can tamper with hardware units of either OBUs of vehicles or RSUs to acquire stored secrets [21]. This means that the adversary can acquire secret random numbers and session keys that are used by vehicles and RSUs during previous key exchanges. However, the adversary cannot acquire the long-term secrets of KDC. The adversary can tamper with the smart-card and recover all the stored credentials, and it can accurately guess the password in polynomial time."
10,0,0,0,0,5,6,/GGAXSG+CMTI12,11.96,64.51,293.93,279.71,305.88,293.93,536.01,64.51,315.57,3.5. Security Goals and Requirements
10,0,0,0,0,11,6,/NAUQMW+CMR12,11.96,82.07,276.49,584.19,288.45,276.49,553.44,82.07,11.09,An authenticated key exchange protocol (AKEP) should satisfy the following security
10,0,0,0,0,11,6,/GGAXSG+CMTI12,11.96,93.78,237.64,422.54,249.59,237.64,592.3,93.78,172.73,D1. Mutual entity authentication allows two communicating entities (parties) to verify
10,0,0,0,0,7,6,/NAUQMW+CMR12,11.96,93.78,223.19,482.32,235.15,223.19,606.74,93.78,112.96,their identities (through acquisition or collaborative evidence).
10,0,0,0,0,14,6,/GGAXSG+CMTI12,11.96,93.78,198.78,434.5,210.74,198.78,631.15,93.78,160.78,D2. Explicit key authentication convinces parties that they are the only ones that hold
10,0,0,0,0,4,6,/NAUQMW+CMR12,11.96,93.78,184.34,225.28,196.29,184.34,645.6,93.78,369.99,a correct session key.
10,0,0,0,0,15,6,/GGAXSG+CMTI12,11.96,93.78,159.93,458.41,171.88,159.93,670.01,93.78,136.87,D3. Key conﬁrmation (KC) is guaranteed if a party proves the possession of a session
10,0,0,0,0,14,6,/GGAXSG+CMTI12,11.96,93.78,121.08,482.32,133.03,121.08,708.86,93.78,112.96,D4. Key freshness guarantees that the current session key is chosen at random and
10,0,0,0,0,3,6,/NAUQMW+CMR12,11.96,93.78,106.63,237.24,118.58,106.63,723.31,93.78,358.04,"independently [33, 34]."
10,0,0,0,0,29,6,/NAUQMW+CMR12,11.96,0.0,-11.96,304.86,0.0,-11.96,841.89,0.0,290.42,2 and 3 in Figure 2 present the location of vehicles in  1 crosses the boundary (ellipsed portion) of 1 and enters into the boundary  2 in Figure 2.
11,0,0,0,0,28,6,/GGAXSG+CMTI12,11.96,93.78,682.46,482.32,718.83,682.46,123.06,93.78,112.95,D5. Key integrity holds if any unauthorised alteration of keys is detectable [33]. D6. Forward secrecy (FS) holds if the disclosure of long-term secrets of a party does
11,0,0,0,0,7,6,/NAUQMW+CMR12,11.96,93.78,668.02,292.48,679.97,668.02,161.92,93.78,302.8,not reveal any session keys to A[34].
11,0,0,0,0,15,6,/GGAXSG+CMTI12,11.96,93.78,643.61,422.54,655.56,643.61,186.33,93.78,172.73,D7. Known-key secrecy (KKS) holds if the exposure of any session key does not help
11,0,0,0,0,9,6,/BNDSAH+CMSY10,11.96,93.78,629.16,388.17,641.12,629.16,200.77,93.78,207.1,"A in attaining the present session key [35, 34]."
11,0,0,0,0,13,6,/NAUQMW+CMR12,11.96,82.07,604.76,602.12,616.71,604.76,225.18,82.07,-6.85,AKEP is intended to satisfy conditional anonymity and unlinkability to ensure the pri-
11,0,0,0,0,7,6,/NAUQMW+CMR12,11.96,64.51,590.31,315.57,602.26,590.31,239.63,64.51,279.7,vacy of vehicles and vehicle drivers [11].
11,0,0,0,0,15,6,/GGAXSG+CMTI12,11.96,93.78,565.9,458.41,577.86,565.9,264.03,93.78,136.87,D8. Conditional anonymity of a vehicle is achieved if KDC alone has the resolution to
11,0,0,0,0,6,6,/NAUQMW+CMR12,11.96,93.78,551.46,314.95,563.41,551.46,278.48,93.78,280.33,the pseudonyms used by vehicles [36].
11,0,0,0,0,14,6,/GGAXSG+CMTI12,11.96,93.78,527.05,536.12,539.0,527.05,302.89,93.78,59.16,D9. Unlinkability of a vehicle is achieved if an adversary cannot link multiple pseudonyms
11,0,0,0,0,21,6,/NAUQMW+CMR12,11.96,82.07,488.19,596.14,524.56,488.19,317.33,82.07,-0.87,"used by a vehicle when observing its communication [36]. AKEP should be resilient against the following attacks: password guessing, lost smart"
11,0,0,0,0,14,6,/NAUQMW+CMR12,11.96,64.51,473.75,584.56,485.7,473.75,356.19,64.51,10.71,"card, replay, masquerading and MITM, and it should detect denial of service (DoS) [37]."
11,0,0,0,0,12,6,/LNZLED+CMBX12,11.96,64.51,441.37,411.21,453.32,441.37,388.57,64.51,184.06,4. Analysis of Park et al. and Ying et al. Protocol Suites
11,0,0,0,0,19,6,/NAUQMW+CMR12,11.96,82.07,417.96,626.03,429.91,417.96,411.98,82.07,-30.76,We present our analysis of the protocol suite of Park et al. [17] and Ying et al. [15]. We
11,0,0,0,0,11,6,/NAUQMW+CMR12,11.96,64.51,403.51,381.32,415.46,403.51,426.43,64.51,213.95,"use the same notations as used in the works [17, 15]."
11,0,0,0,0,6,6,/GGAXSG+CMTI12,11.96,64.51,377.11,249.82,389.06,377.11,452.83,64.51,345.46,4.1. Park et al. Protocol Suite
11,0,0,0,0,13,6,/NAUQMW+CMR12,11.96,82.07,359.67,584.19,371.63,359.67,470.26,82.07,11.09,"V2I group key transmission protocol is susceptible to MITM attack, and the protocol"
11,0,0,0,0,14,6,/NAUQMW+CMR12,11.96,64.51,345.23,596.52,357.18,345.23,484.71,64.51,-1.24,does not preserve the privacy of vehicles. V2V group key transmission protocol lacks KKS.
11,0,0,0,1,2,6,/GGAXSG+CMTI12,11.96,64.51,318.83,124.29,330.78,318.83,511.11,64.51,470.99,4.1.1. V2I
11,0,0,0,0,15,6,/NJVWMM+CMMI12,11.96,82.07,303.39,578.21,315.34,303.39,526.55,82.07,17.06,KDC updates keys via RSUs. The objective of this protocol is to exchange keys between
11,0,0,0,0,22,6,/NAUQMW+CMR12,11.96,64.51,274.49,608.47,300.89,274.49,541.0,64.51,-13.2,vehicles and a trusted server. A vehicle should possess the most recent key to execute the protocol. The protocol is presented below.
11,0,0,0,0,11,9,/SUOVAD+CMR10,9.96,70.49,240.32,322.9,250.28,240.32,591.61,70.49,272.38,1) Send the identity(ID ) of the vehicle as plain text;
11,0,0,0,1,1,9,/NZSRLW+CMBX10,9.96,70.49,227.97,105.36,237.93,227.97,603.96,70.49,489.92,RSU/KDC
11,0,0,0,0,43,9,/SUOVAD+CMR10,9.96,70.49,180.15,369.37,225.98,180.15,615.91,70.49,225.91,2) Verify the expiry time of the public key of the vehicle; 3) Check the version of the group key possessed by the vehicle; 4) Encrypt new group key using the public key of the vehicle; 5) Send the encrypted group key ;
11,0,0,0,0,17,9,/SUOVAD+CMR10,9.96,70.49,155.84,493.9,165.8,155.84,676.09,70.49,101.38,6) Decrypt the cipher text using the private key of the vehicle to obtain the group key;
11,0,0,0,0,16,6,/NAUQMW+CMR12,11.96,82.07,128.61,541.25,140.56,128.61,701.33,82.07,54.02,Security Analysis: Let the version of the group key possessed by the vehicle be GK. 2
11,0,0,0,0,17,6,/NAUQMW+CMR12,11.96,64.51,114.16,611.43,126.12,114.16,715.77,64.51,-16.15,Adversary A starts an attack by sending the ID of the target vehicle (Step 1) and continues
12,0,0,0,0,3,9,/SUOVAD+CMR10,9.96,246.15,594.25,355.74,604.21,594.25,237.68,246.15,239.54,Table 1: Nomenclature.
12,0,0,0,0,14,15,/OXGNIZ+CMMI6,5.98,73.38,484.74,347.08,490.72,484.74,351.17,73.38,248.19,Y &  D  Y  =  ϵ  · Q and D  =  δ  · Q
12,0,0,0,0,7,16,/OXGNIZ+CMMI6,4.98,73.38,476.22,121.87,483.34,476.22,358.55,73.38,473.4,"GK part  GK part 1 , 2"
12,0,0,0,0,4,15,/OXGNIZ+CMMI6,5.98,73.38,454.95,82.35,468.57,454.95,373.32,73.38,512.93,ver gk f ()
12,0,0,0,0,11,15,/OXGNIZ+CMMI6,5.98,73.38,438.8,186.77,446.18,438.8,395.71,73.38,408.51,GK =  f  ( GK part  part  gk 1 2  )
12,0,0,0,0,9,15,/OXGNIZ+CMMI6,5.98,73.38,423.05,248.88,437.31,423.05,404.58,73.38,346.4,ID V ehicle i Identity of the i SID
12,0,0,0,0,4,16,/IJFKHY+CMMI5,4.98,291.76,417.1,327.62,423.08,417.1,418.81,291.76,267.65,th RSU and KDC
12,0,0,0,0,7,15,/OXGNIZ+CMMI6,5.98,73.38,414.59,275.78,420.57,414.59,421.32,73.38,319.5,L RSU i Long-term secret between i
12,0,0,0,0,4,16,/IJFKHY+CMMI5,4.98,291.76,407.79,324.63,413.76,407.79,428.13,291.76,270.64,th TM and KDC
12,0,0,0,0,7,15,/OXGNIZ+CMMI6,5.98,73.38,405.28,275.78,411.25,405.28,430.64,73.38,319.5,L TM i Long-term secret between i
12,0,0,0,0,4,16,/IJFKHY+CMMI5,4.98,291.76,398.47,324.63,404.45,398.47,437.44,291.76,270.64,th RSU and TM
12,0,0,0,0,7,15,/OXGNIZ+CMMI6,5.98,73.38,395.96,275.78,401.94,395.96,439.95,73.38,319.5,L RTM i Long-term secret between i
12,0,0,0,0,6,16,/IJFKHY+CMMI5,4.98,206.71,389.15,305.34,395.13,389.15,446.76,206.71,289.94,th revocation list generated by KDC
12,0,0,0,0,4,16,/IJFKHY+CMMI5,4.98,291.76,380.7,339.58,386.67,380.7,455.22,291.76,255.7,th vehicle and KDC
12,0,0,0,0,10,15,/OXGNIZ+CMMI6,5.98,73.38,363.44,210.02,384.17,363.44,457.72,73.38,385.25,"L V K  i K c r, s , d"
12,0,0,0,0,3,15,/TYJUMC+CMSY6,5.98,112.66,350.12,181.15,356.1,350.12,485.79,112.66,414.12,×{  →{ k
12,0,0,0,0,21,15,/MDCGGI+CMR6,5.98,73.38,347.61,299.02,353.59,347.61,488.3,73.38,296.25,"H ( .) : { 0 , 1 }  0  , 1 }  0  , 1 }  k  is a constant)"
12,0,0,0,0,9,15,/OXGNIZ+CMMI6,5.98,73.38,339.24,132.62,346.22,339.24,495.67,73.38,462.66,"IBF :  Z p  0  , 1 } →{"
12,0,0,0,0,4,16,/YQTKCJ+CMR5,4.98,88.54,334.43,128.64,340.41,334.43,501.48,88.54,466.64,1 : c →
12,0,0,0,0,9,15,/OXGNIZ+CMMI6,5.98,73.38,331.92,142.92,337.9,331.92,503.99,73.38,452.35,"IBF −  { 0 , 1 }  Z  p"
12,0,0,0,0,5,16,/IJFKHY+CMMI5,4.98,255.62,325.97,345.29,331.95,325.97,509.94,255.62,249.99,"th vehicle and RSU, respectively"
12,0,0,0,0,11,15,/OXGNIZ+CMMI6,5.98,73.38,323.46,248.88,329.44,323.46,512.45,73.38,346.4,& ID RSU iID V ehicle i Identity of the i
12,0,0,0,0,3,15,/OXGNIZ+CMMI6,5.98,73.38,314.09,210.02,320.07,314.09,521.82,73.38,385.25,PWD i  i
12,0,0,0,0,6,16,/IJFKHY+CMMI5,4.98,206.71,308.14,290.4,314.12,308.14,527.77,206.71,304.88,th certiﬁcate of Alice and Bob
12,0,0,0,0,10,16,/IJFKHY+CMMI5,4.98,73.38,304.24,140.94,311.61,304.24,530.28,73.38,454.34,"Cert ∗ i,Alice (  i ) ,Bob (  i )"
12,0,0,0,0,7,16,/IJFKHY+CMMI5,4.98,206.71,298.14,290.4,304.12,298.14,537.77,206.71,304.88,th public key of Alice and Bob
12,0,0,0,0,9,16,/IJFKHY+CMMI5,4.98,73.38,294.95,136.81,301.61,294.95,540.28,73.38,458.47,"PKV Alice  (  i ) ,Bob (  i )"
12,0,0,0,0,6,15,/OXGNIZ+CMMI6,5.98,73.38,286.43,114.82,293.41,286.43,548.48,73.38,480.45,"T , T  Tc & r"
12,0,0,0,0,77,15,/MDCGGI+CMR6,5.98,0.0,-5.98,140.47,0.0,-5.98,841.89,0.0,454.8,"Meaning Vehicle’s departure time Current time KDC’s secrets Helper values, where Group key part 1 and part 2 Seed value for generating the group key Version of group key Identity function Encryption function Group key Anonymous ID of a vehicle i Long-term secret between Long-term group secret among vehicles Random integers Bitwise XOR Hash function ( Integer to binary conversion function Inverse IBF function Password chosen by the i i Accepted time delay, current and received time"
13,0,0,0,0,4,6,/NAUQMW+CMR12,11.96,64.51,706.87,213.95,718.83,706.87,123.06,64.51,381.32,with the following steps:
13,0,0,0,0,4,9,/SUOVAD+CMR10,9.96,70.49,672.7,135.62,682.66,672.7,159.23,70.49,459.65,1) Replay ID ;
13,0,0,0,1,1,9,/NZSRLW+CMBX10,9.96,70.49,660.35,105.36,670.31,660.35,171.58,70.49,489.92,RSU/KDC
